#Saved Data from the class pulsed_measurement_logic on 18.11.2022 at 13h30m02s.
#
#Parameters:
#===========
#
#bin width (s): 4.0000000000000001e-08
#record length (s): 9.3079999999999997e-05
#gated counting: False
#extraction parameters: {'conv_std_dev': 1.0, 'method': 'conv_deriv'}
#
#Data:
#=====
#Signal (counts)
8	5	9	8	3	10	7	8	4	6	6	8	3	5	5	9	3	6	4	12	5	4	7	7	7	8	7	4	6	10	7	4	6	11	6	5	1	8	12	2
5	8	9	8	10	9	6	4	8	6	6	3	8	5	42	3	9	4	37	5	10	10	11	7	37	7	7	2	10	4	8	6	8	5	13	1	7	12	10	9
8	36	5	25	9	100	34	8	87	6	29	8	73	42	64	9	54	37	24	10	48	40	9	37	112	7	79	29	4	80	27	8	80	37	4	7	32	10	47	7
36	91	76	98	100	86	107	87	119	29	111	73	103	64	89	54	61	24	14	48	21	112	100	112	105	79	111	88	80	73	90	80	83	81	70	32	67	47	70	58
91	94	96	102	86	97	98	119	108	111	99	103	103	89	85	61	46	14	13	21	14	105	92	105	114	111	95	99	73	84	77	83	74	89	60	67	77	70	62	67
94	82	98	83	97	81	82	108	120	99	98	103	101	85	86	46	42	13	8	14	20	112	112	114	94	95	93	96	84	88	69	74	84	73	71	77	56	62	63	51
82	84	83	107	81	113	89	120	98	98	90	101	96	86	79	42	48	8	11	20	15	92	120	94	99	93	111	88	88	90	91	84	73	65	79	56	63	63	63	49
84	87	95	96	113	99	110	98	121	90	102	96	112	79	87	48	42	11	8	15	17	107	91	99	99	111	104	102	90	95	93	73	73	71	69	63	68	63	60	53
87	84	99	91	99	108	95	121	95	102	99	112	97	87	99	42	49	8	14	17	14	113	106	99	87	104	88	113	95	99	72	73	78	77	66	68	62	60	53	48
84	66	91	86	108	66	117	95	71	99	106	97	59	99	36	49	45	14	32	14	23	98	84	87	23	88	71	91	99	62	87	78	50	71	73	62	54	53	32	63
66	12	49	17	66	9	30	71	14	106	21	59	17	36	6	45	21	32	15	23	14	32	59	23	7	71	8	20	62	5	22	50	5	22	48	54	15	32	7	38
12	11	7	11	9	12	6	14	6	21	9	17	13	6	5	21	4	15	4	14	6	6	8	7	7	8	9	9	5	6	5	5	9	9	7	15	10	7	6	5
11	7	12	12	12	4	11	6	8	9	10	13	10	5	7	4	8	4	5	6	8	10	9	7	7	9	8	7	6	9	8	9	15	5	11	10	9	6	16	13
7	9	9	12	4	5	8	8	7	10	7	10	15	7	8	8	6	5	3	8	3	13	5	7	3	8	7	5	9	5	6	15	13	7	7	9	7	16	8	5
9	9	7	9	5	9	8	7	6	7	10	15	6	8	11	6	6	3	10	3	6	8	9	3	12	7	6	8	5	10	9	13	8	5	9	7	9	8	7	11
9	6	10	5	9	7	5	6	8	10	6	6	11	11	7	6	10	10	4	6	3	11	3	12	5	6	9	8	10	11	3	8	9	6	7	9	6	7	6	5
6	9	10	9	7	5	6	8	12	6	9	11	6	7	7	10	8	4	5	3	2	9	11	5	5	9	10	6	11	9	19	9	7	8	7	6	8	6	5	5
9	7	13	5	5	9	9	12	6	9	9	6	11	7	4	8	10	5	5	2	5	7	4	5	8	10	7	13	9	5	13	7	12	6	6	8	7	5	8	11
7	9	7	7	9	10	6	6	7	9	13	11	10	4	3	10	7	5	12	5	6	11	12	8	6	7	6	14	5	9	8	12	7	3	5	7	8	8	10	3
9	6	12	4	10	5	8	7	6	13	6	10	4	3	7	7	9	12	10	6	3	6	8	6	6	6	7	9	9	7	7	7	6	3	11	8	8	10	11	8
6	8	9	5	5	6	8	6	4	6	10	4	7	7	13	9	12	10	7	3	7	6	6	6	4	7	4	7	7	7	9	6	9	6	6	8	3	11	1	4
8	8	3	15	6	7	5	4	10	10	8	7	6	13	7	12	7	7	12	7	5	12	6	4	6	4	5	6	7	12	3	9	12	10	9	3	11	1	3	11
8	8	11	14	7	9	7	10	4	8	7	6	7	7	5	7	7	12	5	5	5	5	6	6	9	5	10	5	12	1	6	12	9	9	10	11	6	3	4	5
8	11	5	7	9	12	6	4	13	7	13	7	6	5	11	7	13	5	8	5	6	8	7	9	13	10	4	6	1	5	7	9	11	10	11	6	7	4	11	6
11	4	3	7	12	9	6	13	7	13	9	6	9	11	7	13	7	8	5	6	4	5	3	13	9	4	8	8	5	5	8	11	2	11	5	7	5	11	3	4
4	10	5	7	9	4	8	7	7	9	7	9	6	7	3	7	5	5	4	4	8	2	6	9	4	8	4	6	5	9	9	2	9	12	5	5	9	3	10	7
10	7	10	9	4	4	3	7	9	7	10	6	6	3	7	5	8	4	7	8	11	9	2	4	10	4	2	6	9	8	6	9	10	4	8	9	10	10	4	10
7	6	13	6	4	8	11	9	6	10	6	6	8	7	5	8	6	7	8	11	9	10	4	10	6	2	6	8	8	5	10	10	6	5	8	10	8	4	8	10
6	8	10	8	8	7	7	6	5	6	3	8	5	5	6	6	12	8	7	9	6	9	1	6	4	6	4	7	5	12	5	6	8	6	8	8	14	8	9	7
8	8	9	3	7	7	1	5	5	3	6	5	4	6	6	12	9	7	5	6	2	9	10	4	7	4	7	9	12	17	6	8	19	7	11	14	5	9	8	13
8	8	5	9	7	4	9	5	7	6	7	4	9	6	10	9	4	5	2	2	6	8	8	7	10	7	5	9	17	6	10	19	7	8	9	5	3	8	10	8
8	8	6	11	4	5	12	7	4	7	4	9	9	10	10	4	5	2	2	6	5	8	5	10	0	5	4	5	6	5	8	7	11	9	4	3	7	10	5	7
8	11	9	4	5	5	7	4	4	4	3	9	9	10	12	5	5	2	4	5	3	7	4	0	3	4	5	9	5	8	7	11	11	9	6	7	7	5	8	10
11	8	11	6	5	5	6	4	11	3	9	9	8	12	10	5	8	4	9	3	5	2	11	3	5	5	7	5	8	2	3	11	5	5	6	7	7	8	8	5
8	7	3	6	5	7	9	11	4	9	6	8	9	10	6	8	4	9	5	5	4	9	8	5	6	7	7	8	2	8	8	5	8	6	5	7	6	8	10	5
7	5	3	3	7	5	6	4	6	6	3	9	9	6	3	4	6	5	5	4	5	9	8	6	11	7	8	5	8	8	8	8	6	7	7	6	9	10	9	9
5	7	6	7	5	3	5	6	10	3	7	9	7	3	4	6	9	5	11	5	8	9	5	11	8	8	8	7	8	4	6	6	2	12	7	9	6	9	3	6
7	8	6	4	3	8	6	10	5	7	5	7	5	4	5	9	7	11	8	8	7	9	14	8	5	8	8	6	4	4	6	2	4	12	8	6	7	3	12	7
8	5	12	6	8	12	8	5	9	5	3	5	9	5	11	7	7	8	7	7	9	6	11	5	5	8	7	15	4	9	1	4	2	9	2	7	5	12	7	6
5	5	5	8	12	3	5	9	6	3	6	9	8	11	5	7	7	7	6	9	10	8	9	5	9	7	6	6	9	7	5	2	7	11	6	5	9	7	7	8
5	4	8	3	3	8	8	6	5	6	7	8	5	5	5	7	8	6	8	10	12	9	10	9	6	6	6	9	7	4	10	7	9	10	3	9	9	7	3	8
4	7	6	5	8	5	11	5	13	7	5	5	5	5	7	8	7	8	6	12	9	5	10	6	9	6	5	7	4	8	4	9	7	11	8	9	5	3	7	6
7	6	6	2	5	9	10	13	7	5	10	5	4	7	6	7	10	6	5	9	5	12	7	9	3	5	11	3	8	6	2	7	8	7	10	5	6	7	4	8
6	7	4	5	9	6	6	7	9	10	2	4	9	6	6	10	6	5	5	5	8	9	9	3	9	11	14	3	6	7	8	8	5	9	5	6	8	4	9	11
7	4	8	16	6	12	11	9	14	2	6	9	8	6	7	6	7	5	3	8	5	3	12	9	19	14	9	6	7	8	9	5	4	8	9	8	4	9	6	7
4	10	4	8	12	7	9	14	10	6	3	8	9	7	5	7	7	3	8	5	8	6	5	19	6	9	6	6	8	5	10	4	4	8	6	4	7	6	11	5
10	11	11	8	7	6	2	10	9	3	7	9	5	5	5	7	5	8	6	8	10	9	8	6	6	6	5	3	5	9	7	4	6	4	4	7	7	11	7	12
11	6	9	8	6	7	4	9	9	7	5	5	8	5	9	5	9	6	7	10	10	8	11	6	4	5	14	17	9	9	5	6	5	6	8	7	4	7	6	9
6	2	4	6	7	3	7	9	10	5	3	8	4	9	10	9	14	7	6	10	3	4	5	4	6	14	6	4	9	10	7	5	5	6	3	4	6	6	4	4
2	9	10	7	3	9	10	10	6	3	7	4	3	10	5	14	7	6	7	3	4	5	6	6	5	6	5	2	10	6	6	5	6	5	4	6	12	4	11	9
9	14	13	7	9	8	9	6	5	7	6	3	6	5	7	7	9	7	8	4	7	6	7	5	4	5	6	4	6	7	6	6	10	4	10	12	5	11	15	12
14	10	9	10	8	7	6	5	6	6	10	6	14	7	9	9	10	8	11	7	8	1	8	4	6	6	9	10	7	4	12	10	7	5	8	5	3	15	5	3
10	10	9	8	7	4	8	6	1	10	5	14	5	9	7	10	6	11	6	8	6	6	5	6	7	9	5	6	4	6	7	7	4	9	9	3	9	5	5	5
10	2	9	13	4	6	8	1	8	5	8	5	3	7	7	6	5	6	7	6	12	7	6	7	8	5	9	6	6	7	7	4	8	3	9	9	6	5	10	6
2	11	7	6	6	8	3	8	4	8	10	3	6	7	7	5	6	7	12	12	4	6	4	8	5	9	7	4	7	0	3	8	7	5	7	6	5	10	8	13
11	4	5	8	8	6	5	4	12	10	6	6	5	7	7	6	3	12	7	4	4	4	5	5	6	7	8	4	0	2	7	7	10	9	6	5	7	8	4	7
4	8	3	10	6	12	9	12	6	6	11	5	8	7	9	3	10	7	12	4	6	7	9	6	8	8	6	5	2	8	6	10	5	9	8	7	4	4	7	10
8	9	13	3	12	7	8	6	6	11	8	8	5	9	3	10	6	12	5	6	9	7	5	8	7	6	4	6	8	7	4	5	11	6	5	4	8	7	6	6
9	9	8	10	7	6	4	6	6	8	3	5	5	3	9	6	4	5	10	9	10	11	7	7	7	4	2	10	7	8	6	11	5	13	1	8	12	6	9	5
9	5	8	9	6	34	8	6	29	3	8	5	42	9	54	4	37	10	48	10	33	9	7	7	79	2	29	4	8	27	8	5	37	4	7	12	10	9	18	6
5	76	25	100	34	107	87	29	111	8	73	42	64	54	61	37	24	48	21	33	37	100	37	79	111	29	88	80	27	90	80	37	81	70	32	10	47	18	57	18
76	96	98	86	107	98	119	111	99	73	103	64	89	61	46	24	14	21	14	37	50	92	112	111	95	88	99	73	90	77	83	81	89	60	67	47	70	57	60	45
96	98	102	97	98	82	108	99	98	103	103	89	85	46	42	14	13	14	20	50	52	112	105	95	93	99	96	84	77	69	74	89	73	71	77	70	62	60	51	62
98	83	83	81	82	89	120	98	90	103	101	85	86	42	48	13	8	20	15	52	47	120	114	93	111	96	88	88	69	91	84	73	65	79	56	62	63	51	60	42
83	95	107	113	89	110	98	90	102	101	96	86	79	48	42	8	11	15	17	47	41	91	94	111	104	88	102	90	91	93	73	65	71	69	63	63	63	60	55	53
95	99	96	99	110	95	121	102	99	96	112	79	87	42	49	11	8	17	14	41	48	106	99	104	88	102	113	95	93	72	73	71	77	66	68	63	60	55	57	44
99	91	91	108	95	117	95	99	106	112	97	87	99	49	45	8	14	14	23	48	39	84	99	88	71	113	91	99	72	87	78	77	71	73	62	60	53	57	67	44
91	49	86	66	117	30	71	106	21	97	59	99	36	45	21	14	32	23	14	39	28	59	87	71	8	91	20	62	87	22	50	71	22	48	54	53	32	67	13	50
49	7	17	9	30	6	14	21	9	59	17	36	6	21	4	32	15	14	6	28	5	8	23	8	9	20	9	5	22	5	5	22	9	7	15	32	7	13	4	12
7	12	11	12	6	11	6	9	10	17	13	6	5	4	8	15	4	6	8	5	7	9	7	9	8	9	7	6	5	8	9	9	5	11	10	7	6	4	13	10
12	9	12	4	11	8	8	10	7	13	10	5	7	8	6	4	5	8	3	7	7	5	7	8	7	7	5	9	8	6	15	5	7	7	9	6	16	13	2	8
9	7	12	5	8	8	7	7	10	10	15	7	8	6	6	5	3	3	6	7	6	9	7	7	6	5	8	5	6	9	13	7	5	9	7	16	8	2	13	7
7	10	9	9	8	5	6	10	6	15	6	8	11	6	10	3	10	6	3	6	16	3	3	6	9	8	8	10	9	3	8	5	6	7	9	8	7	13	8	7
10	10	5	7	5	6	8	6	9	6	11	11	7	10	8	10	4	3	2	16	3	11	12	9	10	8	6	11	3	19	9	6	8	7	6	7	6	8	7	5
10	13	9	5	6	9	12	9	9	11	6	7	7	8	10	4	5	2	5	3	6	4	5	10	7	6	13	9	19	13	7	8	6	6	8	6	5	7	4	6
13	7	5	9	9	6	6	9	13	6	11	7	4	10	7	5	5	5	6	6	9	12	5	7	6	13	14	5	13	8	12	6	3	5	7	5	8	4	11	6
7	12	7	10	6	8	7	13	6	11	10	4	3	7	9	5	12	6	3	9	10	8	8	6	7	14	9	9	8	7	7	3	3	11	8	8	10	11	8	12
12	9	4	5	8	8	6	6	10	10	4	3	7	9	12	12	10	3	7	10	3	6	6	7	4	9	7	7	7	9	6	3	6	6	8	10	11	8	1	5
9	3	5	6	8	5	4	10	8	4	7	7	13	12	7	10	7	7	5	3	9	6	6	4	5	7	6	7	9	3	9	6	10	9	3	11	1	1	9	8
3	11	15	7	5	7	10	8	7	7	6	13	7	7	7	7	12	5	5	9	6	6	4	5	10	6	5	12	3	6	12	10	9	10	11	1	3	9	10	9
11	5	14	9	7	6	4	7	13	6	7	7	5	7	13	12	5	5	6	6	6	7	6	10	4	5	6	1	6	7	9	9	10	11	6	3	4	10	4	8
5	3	7	12	6	6	13	13	9	7	6	5	11	13	7	5	8	6	4	6	8	3	9	4	8	6	8	5	7	8	11	10	11	5	7	4	11	4	6	8
3	5	7	9	6	8	7	9	7	6	9	11	7	7	5	8	5	4	8	8	7	6	13	8	4	8	6	5	8	9	2	11	12	5	5	11	3	6	6	3
5	10	7	4	8	3	7	7	10	9	6	7	3	5	8	5	4	8	11	7	6	2	9	4	2	6	6	9	9	6	9	12	4	8	9	3	10	6	8	8
10	13	9	4	3	11	9	10	6	6	6	3	7	8	6	4	7	11	9	6	6	4	4	2	6	6	8	8	6	10	10	4	5	8	10	10	4	8	9	2
13	10	6	8	11	7	6	6	3	6	8	7	5	6	12	7	8	9	6	6	7	1	10	6	4	8	7	5	10	5	6	5	6	8	8	4	8	9	7	2
10	9	8	7	7	1	5	3	6	8	5	5	6	12	9	8	7	6	2	7	4	10	6	4	7	7	9	12	5	6	8	6	7	11	14	8	9	7	10	10
9	5	3	7	1	9	5	6	7	5	4	6	6	9	4	7	5	2	6	4	8	8	4	7	5	9	9	17	6	10	19	7	8	9	5	9	8	10	9	7
5	6	9	4	9	12	7	7	4	4	9	6	10	4	5	5	2	6	5	8	7	5	7	5	4	9	5	6	10	8	7	8	9	4	3	8	10	9	13	10
6	9	11	5	12	7	4	4	3	9	9	10	10	5	5	2	2	5	3	7	7	4	10	4	5	5	9	5	8	7	11	9	9	6	7	10	5	13	4	12
9	11	4	5	7	6	4	3	9	9	9	10	12	5	8	2	4	3	5	7	5	11	0	5	7	9	5	8	7	3	11	9	5	6	7	5	8	4	8	8
11	3	6	5	6	9	11	9	6	9	8	12	10	8	4	4	9	5	4	5	7	8	3	7	7	5	8	2	3	8	5	5	6	5	7	8	8	8	7	10
3	3	6	7	9	6	4	6	3	8	9	10	6	4	6	9	5	4	5	7	8	8	5	7	8	8	5	8	8	8	8	6	7	7	6	8	10	7	6	5
3	6	3	5	6	5	6	3	7	9	9	6	3	6	9	5	5	5	8	8	9	5	6	8	8	5	7	8	8	6	6	7	12	7	9	10	9	6	6	6
6	6	7	3	5	6	10	7	5	9	7	3	4	9	7	5	11	8	7	9	8	14	11	8	8	7	6	4	6	6	2	12	12	8	6	9	3	6	7	5
6	12	4	8	6	8	5	5	3	7	5	4	5	7	7	11	8	7	9	8	5	11	8	8	7	6	15	4	6	1	4	12	9	2	7	3	12	7	8	5
12	5	6	12	8	5	9	3	6	5	9	5	11	7	7	8	7	9	10	5	8	9	5	7	6	15	6	9	1	5	2	9	11	6	5	12	7	8	8	4
5	8	8	3	5	8	6	6	7	9	8	11	5	7	8	7	6	10	12	8	9	10	5	6	6	6	9	7	5	10	7	11	10	3	9	7	7	8	6	5
8	6	3	8	8	11	5	7	5	8	5	5	5	8	7	6	8	12	9	9	5	10	9	6	5	9	7	4	10	4	9	10	11	8	9	7	3	6	5	3
6	6	5	5	11	10	13	5	10	5	5	5	7	7	10	8	6	9	5	5	11	7	6	5	11	7	3	8	4	2	7	11	7	10	5	3	7	5	7	7
6	4	2	9	10	6	7	10	2	5	4	7	6	10	6	6	5	5	8	11	5	9	9	11	14	3	3	6	2	8	8	7	9	5	6	7	4	7	9	7
4	8	5	6	6	11	9	2	6	4	9	6	6	6	7	5	5	8	5	5	8	12	3	14	9	3	6	7	8	9	5	9	8	9	8	4	9	9	8	7
8	4	16	12	11	9	14	6	3	9	8	6	7	7	7	5	3	5	8	8	9	5	9	9	6	6	6	8	9	10	4	8	8	6	4	9	6	8	9	9
4	11	8	7	9	2	10	3	7	8	9	7	5	7	5	3	8	8	10	9	5	8	19	6	5	6	3	5	10	7	4	8	4	4	7	6	11	9	11	10
11	9	8	6	2	4	9	7	5	9	5	5	5	5	9	8	6	10	10	5	3	11	6	5	14	3	17	9	7	5	6	4	6	8	7	11	7	11	4	9
9	4	8	7	4	7	9	5	3	5	8	5	9	9	14	6	7	10	3	3	8	5	6	14	6	17	4	9	5	7	5	6	6	3	4	7	6	4	7	5
4	10	6	3	7	10	10	3	7	8	4	9	10	14	7	7	6	3	4	8	8	6	4	6	5	4	2	10	7	6	5	6	5	4	6	6	4	7	9	4
10	13	7	9	10	9	6	7	6	4	3	10	5	7	9	6	7	4	7	8	7	7	6	5	6	2	4	6	6	6	6	5	4	10	12	4	11	9	11	11
13	9	7	8	9	6	5	6	10	3	6	5	7	9	10	7	8	7	8	7	1	8	5	6	9	4	10	7	6	12	10	4	5	8	5	11	15	11	6	8
9	9	10	7	6	8	6	10	5	6	14	7	9	10	6	8	11	8	6	1	5	5	4	9	5	10	6	4	12	7	7	5	9	9	3	15	5	6	10	6
9	9	8	4	8	8	1	5	8	14	5	9	7	6	5	11	6	6	12	5	8	6	6	5	9	6	6	6	7	7	4	9	3	9	9	5	5	10	10	8
9	7	13	6	8	3	8	8	10	5	3	7	7	5	6	6	7	12	4	8	9	4	7	9	7	6	4	7	7	3	8	3	5	7	6	5	10	10	4	12
7	5	6	8	3	5	4	10	6	3	6	7	7	6	3	7	12	4	4	9	9	5	8	7	8	4	4	0	3	7	7	5	9	6	5	10	8	4	9	7
5	3	8	6	5	9	12	6	11	6	5	7	7	3	10	12	7	4	6	9	8	9	5	8	6	4	5	2	7	6	10	9	9	8	7	8	4	9	3	6
3	13	10	12	9	8	6	11	8	5	8	7	9	10	6	7	12	6	9	8	11	5	6	6	4	5	6	8	6	4	5	9	6	5	4	4	7	3	2	4
13	8	3	7	8	4	6	8	3	8	5	9	3	6	4	12	5	9	10	11	6	7	8	4	2	6	10	7	4	6	11	6	13	1	8	7	6	2	9	10
8	8	10	6	4	8	6	3	8	5	5	3	9	4	37	5	10	10	33	6	9	7	7	2	29	10	4	8	6	8	5	13	4	7	12	6	9	9	7	5
8	25	9	34	8	87	29	8	73	5	42	9	54	37	24	10	48	33	37	9	63	37	7	29	88	4	80	27	8	80	37	4	70	32	10	9	18	7	58	10
25	98	100	107	87	119	111	73	103	42	64	54	61	24	14	48	21	37	50	63	84	112	79	88	99	80	73	90	80	83	81	70	60	67	47	18	57	58	67	49
98	102	86	98	119	108	99	103	103	64	89	61	46	14	13	21	14	50	52	84	87	105	111	99	96	73	84	77	83	74	89	60	71	77	70	57	60	67	51	62
102	83	97	82	108	120	98	103	101	89	85	46	42	13	8	14	20	52	47	87	72	114	95	96	88	84	88	69	74	84	73	71	79	56	62	60	51	51	49	63
83	107	81	89	120	98	90	101	96	85	86	42	48	8	11	20	15	47	41	72	71	94	93	88	102	88	90	91	84	73	65	79	69	63	63	51	60	49	53	51
107	96	113	110	98	121	102	96	112	86	79	48	42	11	8	15	17	41	48	71	73	99	111	102	113	90	95	93	73	73	71	69	66	68	63	60	55	53	48	41
96	91	99	95	121	95	99	112	97	79	87	42	49	8	14	17	14	48	39	73	60	99	104	113	91	95	99	72	73	78	77	66	73	62	60	55	57	48	63	62
91	86	108	117	95	71	106	97	59	87	99	49	45	14	32	14	23	39	28	60	54	87	88	91	20	99	62	87	78	50	71	73	48	54	53	57	67	63	38	51
86	17	66	30	71	14	21	59	17	99	36	45	21	32	15	23	14	28	5	54	14	23	71	20	9	62	5	22	50	5	22	48	7	15	32	67	13	38	5	15
17	11	9	6	14	6	9	17	13	36	6	21	4	15	4	14	6	5	7	14	4	7	8	9	7	5	6	5	5	9	9	7	11	10	7	13	4	5	13	7
11	12	12	11	6	8	10	13	10	6	5	4	8	4	5	6	8	7	7	4	9	7	9	7	5	6	9	8	9	15	5	11	7	9	6	4	13	13	5	10
12	12	4	8	8	7	7	10	15	5	7	8	6	5	3	8	3	7	6	9	13	7	8	5	8	9	5	6	15	13	7	7	9	7	16	13	2	5	11	3
12	9	5	8	7	6	10	15	6	7	8	6	6	3	10	3	6	6	16	13	12	3	7	8	8	5	10	9	13	8	5	9	7	9	8	2	13	11	5	7
9	5	9	5	6	8	6	6	11	8	11	6	10	10	4	6	3	16	3	12	9	12	6	8	6	10	11	3	8	9	6	7	7	6	7	13	8	5	5	4
5	9	7	6	8	12	9	11	6	11	7	10	8	4	5	3	2	3	6	9	6	5	9	6	13	11	9	19	9	7	8	7	6	8	6	8	7	5	11	6
9	5	5	9	12	6	9	6	11	7	7	8	10	5	5	2	5	6	9	6	7	5	10	13	14	9	5	13	7	12	6	6	5	7	5	7	4	11	3	3
5	7	9	6	6	7	13	11	10	7	4	10	7	5	12	5	6	9	10	7	5	8	7	14	9	5	9	8	12	7	3	5	11	8	8	4	11	3	8	6
7	4	10	8	7	6	6	10	4	4	3	7	9	12	10	6	3	10	3	5	7	6	6	9	7	9	7	7	7	6	3	11	6	8	10	11	8	8	4	8
4	5	5	8	6	4	10	4	7	3	7	9	12	10	7	3	7	3	9	7	7	6	7	7	6	7	7	9	6	9	6	6	9	3	11	8	1	4	11	10
5	15	6	5	4	10	8	7	6	7	13	12	7	7	12	7	5	9	6	7	4	4	4	6	5	7	12	3	9	12	10	9	10	11	1	1	9	11	5	7
15	14	7	7	10	4	7	6	7	13	7	7	7	12	5	5	5	6	6	4	11	6	5	5	6	12	1	6	12	9	9	10	11	6	3	9	10	5	6	4
14	7	9	6	4	13	13	7	6	7	5	7	13	5	8	5	6	6	8	11	9	9	10	6	8	1	5	7	9	11	10	11	5	7	4	10	4	6	4	7
7	7	12	6	13	7	9	6	9	5	11	13	7	8	5	6	4	8	7	9	11	13	4	8	6	5	5	8	11	2	11	5	5	5	11	4	6	4	7	8
7	7	9	8	7	7	7	9	6	11	7	7	5	5	4	4	8	7	6	11	2	9	8	6	6	5	9	9	2	9	12	5	8	9	3	6	6	7	10	3
7	9	4	3	7	9	10	6	6	7	3	5	8	4	7	8	11	6	6	2	8	4	4	6	8	9	8	6	9	10	4	8	8	10	10	6	8	10	10	10
9	6	4	11	9	6	6	6	8	3	7	8	6	7	8	11	9	6	7	8	4	10	2	8	7	8	5	10	10	6	5	8	8	8	4	8	9	10	7	11
6	8	8	7	6	5	3	8	5	7	5	6	12	8	7	9	6	7	4	4	8	6	6	7	9	5	12	5	6	8	6	8	11	14	8	9	7	7	13	2
8	3	7	1	5	5	6	5	4	5	6	12	9	7	5	6	2	4	8	8	13	4	4	9	9	12	17	6	8	19	7	11	9	5	9	7	10	13	8	7
3	9	7	9	5	7	7	4	9	6	6	9	4	5	2	2	6	8	7	13	5	7	7	9	5	17	6	10	19	7	8	9	4	3	8	10	9	8	7	9
9	11	4	12	7	4	4	9	9	6	10	4	5	2	2	6	5	7	7	5	7	10	5	5	9	6	5	8	7	11	9	4	6	7	10	9	13	7	10	11
11	4	5	7	4	4	3	9	9	10	10	5	5	2	4	5	3	7	5	7	7	0	4	9	5	5	8	7	11	11	9	6	6	7	5	13	4	10	5	8
4	6	5	6	4	11	9	9	8	10	12	5	8	4	9	3	5	5	7	7	11	3	5	5	8	8	2	3	11	5	5	6	5	7	8	4	8	5	5	8
6	6	5	9	11	4	6	8	9	12	10	8	4	9	5	5	4	7	8	11	5	5	7	8	5	2	8	8	5	8	6	5	7	6	8	8	7	5	9	11
6	3	7	6	4	6	3	9	9	10	6	4	6	5	5	4	5	8	9	5	8	6	7	5	7	8	8	8	8	6	7	7	7	9	10	7	6	9	6	9
3	7	5	5	6	10	7	9	7	6	3	6	9	5	11	5	8	9	8	8	4	11	8	7	6	8	4	6	6	2	12	7	8	6	9	6	6	6	7	5
7	4	3	6	10	5	5	7	5	3	4	9	7	11	8	8	7	8	5	4	3	8	8	6	15	4	4	6	2	4	12	8	2	7	3	6	7	7	6	3
4	6	8	8	5	9	3	5	9	4	5	7	7	8	7	7	9	5	8	3	8	5	8	15	6	4	9	1	4	2	9	2	6	5	12	7	8	6	8	6
6	8	12	5	9	6	6	9	8	5	11	7	7	7	6	9	10	8	9	8	7	5	7	6	9	9	7	5	2	7	11	6	3	9	7	8	8	8	8	12
8	3	3	8	6	5	7	8	5	11	5	7	8	6	8	10	12	9	5	7	7	9	6	9	7	7	4	10	7	9	10	3	8	9	7	8	6	8	6	2
3	5	8	11	5	13	5	5	5	5	5	8	7	8	6	12	9	5	11	7	7	6	6	7	3	4	8	4	9	7	11	8	10	5	3	6	5	6	8	9
5	2	5	10	13	7	10	5	4	5	7	7	10	6	5	9	5	11	5	7	8	9	5	3	3	8	6	2	7	8	7	10	5	6	7	5	7	8	11	6
2	5	9	6	7	9	2	4	9	7	6	10	6	5	5	5	8	5	8	8	5	3	11	3	6	6	7	8	8	5	9	5	9	8	4	7	9	11	7	7
5	16	6	11	9	14	6	9	8	6	6	6	7	5	3	8	5	8	9	5	1	9	14	6	6	7	8	9	5	4	8	9	6	4	9	9	8	7	5	3
16	8	12	9	14	10	3	8	9	6	7	7	7	3	8	5	8	9	5	1	6	19	9	6	3	8	5	10	4	4	8	6	4	7	6	8	9	5	12	6
8	8	7	2	10	9	7	9	5	7	5	7	5	8	6	8	10	5	3	6	8	6	6	3	17	5	9	7	4	6	4	4	8	7	11	9	11	12	9	6
8	8	6	4	9	9	5	5	8	5	5	5	9	6	7	10	10	3	8	8	5	6	5	17	4	9	9	5	6	5	6	8	3	4	7	11	4	9	4	5
8	6	7	7	9	10	3	8	4	5	9	9	14	7	6	10	3	8	8	5	7	4	14	4	2	9	10	7	5	5	6	3	4	6	6	4	7	4	9	7
6	7	3	10	10	6	7	4	3	9	10	14	7	6	7	3	4	8	7	7	7	6	6	2	4	10	6	6	5	6	5	4	10	12	4	7	9	9	12	8
7	7	9	9	6	5	6	3	6	10	5	7	9	7	8	4	7	7	1	7	6	5	5	4	10	6	7	6	6	10	4	10	8	5	11	9	11	12	3	6
7	10	8	6	5	6	10	6	14	5	7	9	10	8	11	7	8	1	5	6	12	4	6	10	6	7	4	12	10	7	5	8	9	3	15	11	6	3	5	4
10	8	7	8	6	1	5	14	5	7	9	10	6	11	6	8	6	5	8	12	8	6	9	6	6	4	6	7	7	4	9	9	9	9	5	6	10	5	6	8
8	13	4	8	1	8	8	5	3	9	7	6	5	6	7	6	12	8	9	8	10	7	5	6	4	6	7	7	4	8	3	9	7	6	5	10	10	6	13	4
13	6	6	3	8	4	10	3	6	7	7	5	6	7	12	12	4	9	9	10	1	8	9	4	4	7	0	3	8	7	5	7	6	5	10	10	4	13	7	5
6	8	8	5	4	12	6	6	5	7	7	6	3	12	7	4	4	9	8	1	14	5	7	4	5	0	2	7	7	10	9	6	8	7	8	4	9	7	10	8
8	10	6	9	12	6	11	5	8	7	7	3	10	7	12	4	6	8	11	14	3	6	8	5	6	2	8	6	10	5	9	8	5	4	4	9	3	10	6	7
10	3	12	8	6	6	8	8	5	7	9	10	6	12	5	6	9	11	6	3	9	8	6	6	10	8	7	4	5	11	6	5	1	8	7	3	2	6	5	3
